Game_#/Total_Games:winner,result,timestep_score,reason,model_epsilon_value
1750/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1751/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1752/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1753/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1754/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1755/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1756/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1757/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1758/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1759/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1760/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
1761/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1762/5000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.00997
1763/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1764/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1765/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1766/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1767/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1768/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1769/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1770/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1771/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1772/5000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.00997
1773/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1774/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1775/5000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.00997
1776/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1777/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1778/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1779/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1780/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1781/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1782/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1783/5000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.00997
1784/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1785/5000:None,1/2-1/2,41,Termination.FIVEFOLD_REPETITION,0.00997
1786/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1787/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1788/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1789/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1790/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1791/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1792/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1793/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1794/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
1795/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1796/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1797/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1798/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1799/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1800/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1801/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1802/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1803/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1804/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1805/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1806/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1807/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1808/5000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.00997
1809/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
1810/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1811/5000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.00997
1812/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1813/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1814/5000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.00997
1815/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1816/5000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.00997
1817/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1818/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1819/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1820/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1821/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1822/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1823/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1824/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1825/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1826/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1827/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1828/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1829/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1830/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1831/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1832/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1833/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1834/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1835/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1836/5000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.00997
1837/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1838/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1839/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1840/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1841/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1842/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1843/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1844/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1845/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1846/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1847/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1848/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1849/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1850/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1851/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1852/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1853/5000:None,1/2-1/2,38,Termination.FIVEFOLD_REPETITION,0.00997
1854/5000:None,1/2-1/2,118,Termination.FIVEFOLD_REPETITION,0.00997
1855/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1856/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1857/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1858/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1859/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1860/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1861/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1862/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1863/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1864/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1865/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1866/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1867/5000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.00997
1868/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1869/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1870/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1871/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1872/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1873/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1874/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1875/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1876/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
1877/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1878/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1879/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1880/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1881/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1882/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1883/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1884/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1885/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1886/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1887/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1888/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1889/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1890/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1891/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1892/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1893/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1894/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1895/5000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.00997
1896/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1897/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1898/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1899/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1900/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1901/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1902/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1903/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1904/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1905/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1906/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1907/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1908/5000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.00997
1909/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1910/5000:None,1/2-1/2,38,Termination.FIVEFOLD_REPETITION,0.00997
1911/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1912/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1913/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1914/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1915/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1916/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1917/5000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.00997
1918/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1919/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1920/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1921/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1922/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1923/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1924/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1925/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1926/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1927/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1928/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1929/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1930/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1931/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1932/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1933/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1934/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1935/5000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
1936/5000:None,1/2-1/2,39,Termination.FIVEFOLD_REPETITION,0.00997
1937/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1938/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1939/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1940/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1941/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1942/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1943/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1944/5000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.00997
1945/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1946/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1947/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
1948/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
1949/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1950/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1951/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1952/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1953/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1954/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
1955/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1956/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
1957/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1958/5000:None,1/2-1/2,39,Termination.FIVEFOLD_REPETITION,0.00997
1959/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1960/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1961/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1962/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1963/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1964/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1965/5000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.00997
1966/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1967/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1968/5000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.00997
1969/5000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.00997
1970/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1971/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1972/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1973/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1974/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1975/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1976/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1977/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1978/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1979/5000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.00997
1980/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
1981/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1982/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1983/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1984/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1985/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1986/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1987/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
1988/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1989/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1990/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1991/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1992/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1993/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1994/5000:None,1/2-1/2,40,Termination.FIVEFOLD_REPETITION,0.00997
1995/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1996/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1997/5000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.00997
1998/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
1999/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2000/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2001/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2002/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2003/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2004/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2005/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2006/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2007/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2008/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2009/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2010/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2011/5000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.00997
2012/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2013/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2014/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2015/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2016/5000:None,1/2-1/2,45,Termination.FIVEFOLD_REPETITION,0.00997
2017/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2018/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2019/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2020/5000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.00997
2021/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2022/5000:None,1/2-1/2,40,Termination.FIVEFOLD_REPETITION,0.00997
2023/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2024/5000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.00997
2025/5000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.00997
2026/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2027/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2028/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2029/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2030/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2031/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2032/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2033/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2034/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2035/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2036/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2037/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2038/5000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.00997
2039/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2040/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2041/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2042/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
2043/5000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.00997
2044/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2045/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2046/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2047/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2048/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2049/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2050/5000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.00997
2051/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
2052/5000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.00997
2053/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2054/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2055/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2056/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2057/5000:None,1/2-1/2,40,Termination.FIVEFOLD_REPETITION,0.00997
2058/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2059/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2060/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2061/5000:None,1/2-1/2,34,Termination.FIVEFOLD_REPETITION,0.00997
2062/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2063/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2064/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2065/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2066/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2067/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2068/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2069/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2070/5000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.00997
2071/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2072/5000:None,1/2-1/2,56,Termination.FIVEFOLD_REPETITION,0.00997
2073/5000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
2074/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2075/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2076/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2077/5000:None,1/2-1/2,44,Termination.FIVEFOLD_REPETITION,0.00997
2078/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2079/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2080/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
2081/5000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
