Game_#/Total_Games:winner,result,timestep_score,reason,model_epsilon_value
7341/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7342/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7343/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7344/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7345/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7346/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7347/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7348/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7349/10000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.00997
7350/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7351/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7352/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7353/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7354/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7355/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7356/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7357/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7358/10000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.00997
7359/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7360/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7361/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7362/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.00997
7363/10000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.00997
7364/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7365/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7366/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7367/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7368/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7369/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7370/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7371/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7372/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7373/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7374/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7375/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7376/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7377/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7378/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7379/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7380/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7381/10000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.00997
7382/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7383/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7384/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7385/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7386/10000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.00997
7387/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7388/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7389/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7390/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7391/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7392/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7393/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7394/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7395/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7396/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7397/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7398/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7399/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7400/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.00997
7401/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7402/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7403/10000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.00997
7404/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7405/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7406/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7407/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7408/10000:None,1/2-1/2,38,Termination.FIVEFOLD_REPETITION,0.00997
7409/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7410/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7411/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7412/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.00997
7413/10000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.00997
7414/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7415/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7416/10000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.00997
7417/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7418/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7419/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7420/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7421/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7422/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7423/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7424/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7425/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7426/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7427/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7428/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7429/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7430/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7431/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7432/10000:None,1/2-1/2,41,Termination.FIVEFOLD_REPETITION,0.00997
7433/10000:None,1/2-1/2,28,Termination.FIVEFOLD_REPETITION,0.00997
7434/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7435/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7436/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7437/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7438/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7439/10000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.00997
7440/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7441/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7442/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7443/10000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.00997
7444/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7445/10000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.00997
7446/10000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.00997
7447/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.00997
7448/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7449/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7450/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7451/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7452/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7453/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7454/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7455/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7456/10000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
7457/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7458/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7459/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7460/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7461/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7462/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7463/10000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
7464/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7465/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7466/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7467/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7468/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7469/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7470/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7471/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7472/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7473/10000:None,1/2-1/2,23,Termination.FIVEFOLD_REPETITION,0.00997
7474/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7475/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7476/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7477/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7478/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7479/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7480/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7481/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7482/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.00997
7483/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.00997
7484/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7485/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7486/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7487/10000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.00997
7488/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7489/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7490/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7491/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7492/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7493/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7494/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7495/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7496/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7497/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7498/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7499/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7500/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.00997
7501/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7502/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7503/10000:None,1/2-1/2,26,Termination.FIVEFOLD_REPETITION,0.00997
7504/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7505/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7506/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7507/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7508/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7509/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7510/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7511/10000:None,1/2-1/2,23,Termination.FIVEFOLD_REPETITION,0.00997
7512/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7513/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7514/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7515/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7516/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7517/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7518/10000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.00997
7519/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7520/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7521/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7522/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7523/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7524/10000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.00997
7525/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7526/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7527/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7528/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7529/10000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.00997
7530/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7531/10000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.00997
7532/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7533/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7534/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7535/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7536/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7537/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7538/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7539/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7540/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7541/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7542/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7543/10000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.00997
7544/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7545/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7546/10000:None,1/2-1/2,30,Termination.FIVEFOLD_REPETITION,0.00997
7547/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7548/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7549/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7550/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7551/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7552/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7553/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7554/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7555/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7556/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7557/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7558/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7559/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7560/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7561/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7562/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7563/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7564/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7565/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7566/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7567/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7568/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7569/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7570/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7571/10000:None,1/2-1/2,23,Termination.FIVEFOLD_REPETITION,0.00997
7572/10000:None,1/2-1/2,39,Termination.FIVEFOLD_REPETITION,0.00997
7573/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7574/10000:None,1/2-1/2,23,Termination.FIVEFOLD_REPETITION,0.00997
7575/10000:None,1/2-1/2,36,Termination.FIVEFOLD_REPETITION,0.00997
7576/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7577/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7578/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7579/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7580/10000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.00997
7581/10000:None,1/2-1/2,39,Termination.FIVEFOLD_REPETITION,0.00997
7582/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7583/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7584/10000:None,1/2-1/2,32,Termination.FIVEFOLD_REPETITION,0.00997
7585/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7586/10000:None,1/2-1/2,35,Termination.FIVEFOLD_REPETITION,0.00997
7587/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7588/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7589/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7590/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7591/10000:None,1/2-1/2,37,Termination.FIVEFOLD_REPETITION,0.00997
7592/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7593/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7594/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7595/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7596/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7597/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7598/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7599/10000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.00997
7600/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7601/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7602/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7603/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7604/10000:None,1/2-1/2,29,Termination.FIVEFOLD_REPETITION,0.00997
7605/10000:None,1/2-1/2,23,Termination.FIVEFOLD_REPETITION,0.00997
7606/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7607/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7608/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7609/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7610/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7611/10000:None,1/2-1/2,23,Termination.FIVEFOLD_REPETITION,0.00997
7612/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7613/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7614/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7615/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7616/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7617/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7618/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7619/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7620/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7621/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7622/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7623/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7624/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7625/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7626/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7627/10000:None,1/2-1/2,33,Termination.FIVEFOLD_REPETITION,0.00997
7628/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7629/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7630/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7631/10000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.00997
7632/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7633/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7634/10000:None,1/2-1/2,25,Termination.FIVEFOLD_REPETITION,0.00997
7635/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7636/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7637/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7638/10000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.00997
7639/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7640/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7641/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7642/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7643/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7644/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7645/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7646/10000:None,1/2-1/2,27,Termination.FIVEFOLD_REPETITION,0.00997
7647/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7648/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7649/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7650/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7651/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7652/10000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.00997
7653/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7654/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7655/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7656/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7657/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7658/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7659/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7660/10000:None,1/2-1/2,31,Termination.FIVEFOLD_REPETITION,0.00997
7661/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7662/10000:None,1/2-1/2,46,Termination.FIVEFOLD_REPETITION,0.00997
7663/10000:None,1/2-1/2,24,Termination.FIVEFOLD_REPETITION,0.00997
7664/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7665/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7666/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7667/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7668/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7669/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7670/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7671/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
7672/10000:None,1/2-1/2,22,Termination.FIVEFOLD_REPETITION,0.00997
